HHS	DVD	age	rcu	pi	flu	allcause	pop	AH1P	AH3	B	RSV
1	201207	5	1406	213	0	2003	4301436	0	0	0	0.00227213671494957
1	201208	1	2	0	0	19	1659464	5.31546337946625e-05	7.08728450595501e-05	0	0.00325328257736134
1	201208	2	1	0	0	3	4809113	5.31546337946625e-05	7.08728450595501e-05	0	0.00325328257736134
1	201208	3	64	14	0	165	12746908	5.31546337946625e-05	7.08728450595501e-05	0	0.00325328257736134
1	201208	4	198	23	0	348	6222652	5.31546337946625e-05	7.08728450595501e-05	0	0.00325328257736134
1	201208	5	1341	199	0	1898	4304599	5.31546337946625e-05	7.08728450595501e-05	0	0.00325328257736134
1	201209	1	2	0	0	15	1659152	3.5601111318144e-05	5.34016669772159e-05	4.45013891476799e-05	0.00215928479516569
1	201209	2	2	0	0	4	4808364	3.5601111318144e-05	5.34016669772159e-05	4.45013891476799e-05	0.00215928479516569
1	201209	3	54	3	0	133	12746292	3.5601111318144e-05	5.34016669772159e-05	4.45013891476799e-05	0.00215928479516569
1	201209	4	187	18	0	348	6223603	3.5601111318144e-05	5.34016669772159e-05	4.45013891476799e-05	0.00215928479516569
1	201209	5	1396	216	0	1920	4307752	3.5601111318144e-05	5.34016669772159e-05	4.45013891476799e-05	0.00215928479516569
1	201210	1	3	0	0	14	1658840	8.74061502270839e-05	0.000148590455386043	3.93327676021878e-05	0.00145819040866647
1	201210	2	1	0	0	4	4807616	8.74061502270839e-05	0.000148590455386043	3.93327676021878e-05	0.00145819040866647
1	201210	3	74	7	0	160	12745678	8.74061502270839e-05	0.000148590455386043	3.93327676021878e-05	0.00145819040866647
1	201210	4	210	22	0	348	6224561	8.74061502270839e-05	0.000148590455386043	3.93327676021878e-05	0.00145819040866647
1	201210	5	1341	194	0	1860	4310895	8.74061502270839e-05	0.000148590455386043	3.93327676021878e-05	0.00145819040866647
1	201211	1	4	0	0	26	1658527	0.00014296569349207	0.000314524525682554	0.000101664493149917	0.0023373674461134
1	201211	2	1	1	0	3	4806870	0.00014296569349207	0.000314524525682554	0.000101664493149917	0.0023373674461134
1	201211	3	49	4	0	143	12745067	0.00014296569349207	0.000314524525682554	0.000101664493149917	0.0023373674461134
1	201211	4	186	15	0	341	6225528	0.00014296569349207	0.000314524525682554	0.000101664493149917	0.0023373674461134
1	201211	5	1312	210	0	1823	4314027	0.00014296569349207	0.000314524525682554	0.000101664493149917	0.0023373674461134
1	201212	1	2	0	0	15	1658214	0.000132591876667277	0.000272162273159147	5.05942687283029e-05	0.00146247197959341
1	201212	2	0	0	0	2	4806127	0.000132591876667277	0.000272162273159147	5.05942687283029e-05	0.00146247197959341
1	201212	3	52	8	0	143	12744459	0.000132591876667277	0.000272162273159147	5.05942687283029e-05	0.00146247197959341
1	201212	4	203	20	0	362	6226502	0.000132591876667277	0.000272162273159147	5.05942687283029e-05	0.00146247197959341
1	201212	5	1368	188	1	1886	4317149	0.000132591876667277	0.000272162273159147	5.05942687283029e-05	0.00146247197959341
1	201213	1	3	1	0	13	1657901	6.3495892276913e-05	0.000317479461384565	4.23305948512754e-05	0.000388030452803357
1	201213	2	1	0	0	1	4805385	6.3495892276913e-05	0.000317479461384565	4.23305948512754e-05	0.000388030452803357
1	201213	3	51	4	0	127	12743853	6.3495892276913e-05	0.000317479461384565	4.23305948512754e-05	0.000388030452803357
1	201213	4	181	15	0	322	6227485	6.3495892276913e-05	0.000317479461384565	4.23305948512754e-05	0.000388030452803357
1	201213	5	1217	171	2	1757	4320259	6.3495892276913e-05	0.000317479461384565	4.23305948512754e-05	0.000388030452803357
1	201214	1	2	0	0	16	1657587	0.000133912192735722	0.000535648770942889	5.15046895137393e-05	0.000341134956519572
1	201214	2	0	0	0	5	4804645	0.000133912192735722	0.000535648770942889	5.15046895137393e-05	0.000341134956519572
1	201214	3	46	2	0	139	12743251	0.000133912192735722	0.000535648770942889	5.15046895137393e-05	0.000341134956519572
1	201214	4	179	20	0	334	6228477	0.000133912192735722	0.000535648770942889	5.15046895137393e-05	0.000341134956519572
1	201214	5	1294	174	2	1785	4323357	0.000133912192735722	0.000535648770942889	5.15046895137393e-05	0.000341134956519572
1	201215	1	0	0	0	17	1657273	9.62360617432405e-05	0.000472431575830453	0.00010339411592249	0.000538257603478844
1	201215	2	1	1	0	6	4803907	9.62360617432405e-05	0.000472431575830453	0.00010339411592249	0.000538257603478844
1	201215	3	59	10	0	171	12742651	9.62360617432405e-05	0.000472431575830453	0.00010339411592249	0.000538257603478844
1	201215	4	187	19	0	351	6229477	9.62360617432405e-05	0.000472431575830453	0.00010339411592249	0.000538257603478844
1	201215	5	1375	178	1	1914	4326444	9.62360617432405e-05	0.000472431575830453	0.00010339411592249	0.000538257603478844
1	201216	1	2	0	0	12	1656959	4.7646660039302e-05	0.000555877700458524	0.000150881090124456	0.000344318385155811
1	201216	2	1	1	0	6	4803171	4.7646660039302e-05	0.000555877700458524	0.000150881090124456	0.000344318385155811
1	201216	3	44	1	0	138	12742054	4.7646660039302e-05	0.000555877700458524	0.000150881090124456	0.000344318385155811
1	201216	4	188	23	0	347	6230487	4.7646660039302e-05	0.000555877700458524	0.000150881090124456	0.000344318385155811
1	201216	5	1309	182	4	1850	4329518	4.7646660039302e-05	0.000555877700458524	0.000150881090124456	0.000344318385155811
1	201217	1	1	0	0	16	1656645	2.86026597749528e-05	0.000409971456774323	7.97407484635047e-05	0.000206268160566311
1	201217	2	1	0	0	6	4802437	2.86026597749528e-05	0.000409971456774323	7.97407484635047e-05	0.000206268160566311
1	201217	3	43	3	0	127	12741461	2.86026597749528e-05	0.000409971456774323	7.97407484635047e-05	0.000206268160566311
1	201217	4	180	15	0	321	6231505	2.86026597749528e-05	0.000409971456774323	7.97407484635047e-05	0.000206268160566311
1	201217	5	1290	148	1	1816	4332580	2.86026597749528e-05	0.000409971456774323	7.97407484635047e-05	0.000206268160566311
1	201218	1	2	0	0	13	1656330	1.07299698188685e-05	0.000203869426558502	0	0.000121454126460384
1	201218	2	2	0	0	6	4801706	1.07299698188685e-05	0.000203869426558502	0	0.000121454126460384
1	201218	3	52	2	0	137	12740870	1.07299698188685e-05	0.000203869426558502	0	0.000121454126460384
1	201218	4	190	29	0	331	6232533	1.07299698188685e-05	0.000203869426558502	0	0.000121454126460384
1	201218	5	1201	164	3	1698	4335630	1.07299698188685e-05	0.000203869426558502	0	0.000121454126460384
1	201219	1	2	0	0	23	1656014	3.64911784879435e-06	4.37894141855322e-05	0	0.000165456343436798
1	201219	2	1	1	0	6	4800976	3.64911784879435e-06	4.37894141855322e-05	0	0.000165456343436798
1	201219	3	51	4	0	154	12740283	3.64911784879435e-06	4.37894141855322e-05	0	0.000165456343436798
1	201219	4	170	18	0	315	6233571	3.64911784879435e-06	4.37894141855322e-05	0	0.000165456343436798
1	201219	5	1287	161	2	1810	4338666	3.64911784879435e-06	4.37894141855322e-05	0	0.000165456343436798
1	201220	1	2	0	0	18	1655699	4.01403541749884e-05	0.000120421062524965	3.21122833399908e-05	0.000197052647768125
1	201220	2	0	0	0	3	4800249	4.01403541749884e-05	0.000120421062524965	3.21122833399908e-05	0.000197052647768125
1	201220	3	48	7	0	131	12739699	4.01403541749884e-05	0.000120421062524965	3.21122833399908e-05	0.000197052647768125
1	201220	4	190	17	0	339	6234618	4.01403541749884e-05	0.000120421062524965	3.21122833399908e-05	0.000197052647768125
1	201220	5	1233	160	1	1730	4341689	4.01403541749884e-05	0.000120421062524965	3.21122833399908e-05	0.000197052647768125
1	201221	1	1	0	0	12	1655383	1.59289726480022e-05	7.9644863240011e-05	9.55738358880132e-05	0.000235258672955109
1	201221	2	1	0	0	6	4799525	1.59289726480022e-05	7.9644863240011e-05	9.55738358880132e-05	0.000235258672955109
1	201221	3	50	8	0	124	12739118	1.59289726480022e-05	7.9644863240011e-05	9.55738358880132e-05	0.000235258672955109
1	201221	4	205	16	0	352	6235676	1.59289726480022e-05	7.9644863240011e-05	9.55738358880132e-05	0.000235258672955109
1	201221	5	1264	157	4	1785	4344699	1.59289726480022e-05	7.9644863240011e-05	9.55738358880132e-05	0.000235258672955109
1	201222	1	0	0	0	17	1655066	0	8.89135224587663e-05	0	0
1	201222	2	1	0	0	2	4798802	0	8.89135224587663e-05	0	0
1	201222	3	54	10	0	163	12738541	0	8.89135224587663e-05	0	0
1	201222	4	167	14	0	307	6236744	0	8.89135224587663e-05	0	0
1	201222	5	1161	144	1	1627	4347695	0	8.89135224587663e-05	0	0
1	201223	1	2	0	0	16	1654749	0	0	0	0
1	201223	2	2	0	0	10	4798082	0	0	0	0
1	201223	3	49	5	0	150	12737967	0	0	0	0
1	201223	4	195	20	0	353	6237822	0	0	0	0
1	201223	5	1179	120	0	1704	4350676	0	0	0	0
1	201224	1	4	0	0	26	1654432	0	0	0	0
1	201224	2	4	0	0	11	4797365	0	0	0	0
1	201224	3	43	2	0	142	12737397	0	0	0	0
1	201224	4	189	20	0	306	6238912	0	0	0	0
1	201224	5	1204	153	0	1713	4353643	0	0	0	0
1	201225	1	4	0	0	19	1654115	0	0	5.61564059900166e-05	0.000510512781727424
1	201225	2	0	0	0	1	4796650	0	0	5.61564059900166e-05	0.000510512781727424
1	201225	3	56	6	0	153	12736830	0	0	5.61564059900166e-05	0.000510512781727424
1	201225	4	180	18	0	331	6240012	0	0	5.61564059900166e-05	0.000510512781727424
1	201225	5	1234	145	0	1716	4356595	0	0	5.61564059900166e-05	0.000510512781727424
1	201226	1	2	0	0	17	1653796	0	0	0	0
1	201226	2	5	0	0	10	4795938	0	0	0	0
1	201226	3	35	1	0	131	12736267	0	0	0	0
1	201226	4	170	21	0	324	6241123	0	0	0	0
1	201226	5	1234	160	0	1734	4359532	0	0	0	0
1	201227	1	5	0	0	20	1653478	0	0	0	0
1	201227	2	6	0	0	9	4795228	0	0	0	0
1	201227	3	55	1	0	166	12735708	0	0	0	0
1	201227	4	191	10	0	342	6242246	0	0	0	0
1	201227	5	1259	171	0	1811	4362454	0	0	0	0
1	201228	1	5	0	0	21	1653159	0	0	6.3057575866146e-05	0
1	201228	2	0	0	0	10	4794521	0	0	6.3057575866146e-05	0
1	201228	3	61	8	0	152	12735153	0	0	6.3057575866146e-05	0
1	201228	4	204	16	0	372	6243380	0	0	6.3057575866146e-05	0
1	201228	5	1151	150	0	1652	4365360	0	0	6.3057575866146e-05	0
1	201229	1	2	1	0	11	1652840	0	0	0	0
1	201229	2	1	0	0	4	4793816	0	0	0	0
1	201229	3	46	4	0	140	12734601	0	0	0	0
1	201229	4	183	13	0	335	6244526	0	0	0	0
1	201229	5	1226	146	0	1760	4368251	0	0	0	0
1	201230	1	0	0	0	14	1652520	0	0	0	0
1	201230	2	2	0	0	6	4793114	0	0	0	0
1	201230	3	46	0	0	173	12734053	0	0	0	0
1	201230	4	160	14	0	339	6245683	0	0	0	0
1	201230	5	1139	125	0	1639	4371127	0	0	0	0
1	201231	1	3	2	0	14	1652201	0	0	0	0
1	201231	2	1	0	0	3	4792415	0	0	0	0
1	201231	3	53	4	0	163	12733509	0	0	0	0
1	201231	4	200	20	0	351	6246851	0	0	0	0
1	201231	5	1100	127	0	1623	4373988	0	0	0	0
1	201232	1	0	0	0	17	1651882	0	0	0	0
1	201232	2	1	0	0	3	4791717	0	0	0	0
1	201232	3	50	5	0	154	12732967	0	0	0	0
1	201232	4	180	12	0	326	6248030	0	0	0	0
1	201232	5	1192	149	0	1728	4376835	0	0	0	0
1	201233	1	3	0	0	13	1651562	0	0	0	0
1	201233	2	0	0	0	4	4791022	0	0	0	0
1	201233	3	45	4	0	144	12732429	0	0	0	0
1	201233	4	174	18	0	320	6249219	0	0	0	0
1	201233	5	1174	132	0	1685	4379667	0	0	0	0
1	201234	1	4	0	0	18	1651243	0	0	0	0
1	201234	2	2	0	0	7	4790329	0	0	0	0
1	201234	3	44	4	0	149	12731893	0	0	0	0
1	201234	4	210	20	0	364	6250419	0	0	0	0
1	201234	5	1168	128	0	1666	4382486	0	0	0	0
1	201235	1	3	0	0	16	1650925	0	0	0	0
1	201235	2	1	1	0	9	4789637	0	0	0	0
1	201235	3	57	5	0	151	12731361	0	0	0	0
1	201235	4	175	16	0	328	6251628	0	0	0	0
1	201235	5	1190	125	1	1710	4385291	0	0	0	0
1	201236	1	4	2	0	11	1650606	0	0	0	0
1	201236	2	1	0	0	5	4788947	0	0	0	0
1	201236	3	61	5	0	164	12730830	0	0	0	0
1	201236	4	182	13	0	332	6252848	0	0	0	0
1	201236	5	1154	141	0	1706	4388083	0	0	0	0
1	201237	1	5	1	0	12	1650289	0	0	0	0
1	201237	2	2	0	0	5	4788259	0	0	0	0
1	201237	3	64	4	0	167	12730303	0	0	0	0
1	201237	4	169	13	0	328	6254077	0	0	0	0
1	201237	5	1185	140	0	1671	4390863	0	0	0	0
1	201238	1	4	0	0	28	1649972	0	0	0	0
1	201238	2	2	0	0	8	4787573	0	0	0	0
1	201238	3	49	4	0	151	12729777	0	0	0	0
1	201238	4	178	25	0	325	6255316	0	0	0	0
1	201238	5	1198	144	0	1690	4393630	0	0	0	0
1	201239	1	1	0	0	13	1649656	0	0	0	0
1	201239	2	0	0	0	10	4786888	0	0	0	0
1	201239	3	48	5	0	147	12729254	0	0	0	0
1	201239	4	168	12	0	308	6256563	0	0	0	0
1	201239	5	1202	138	0	1721	4396384	0	0	0	0
1	201240	1	3	0	0	20	1649341	0	0	0	0
1	201240	2	1	0	0	4	4786204	0	0	0	0
1	201240	3	58	7	0	168	12728732	0	0	0	0
1	201240	4	173	14	0	326	6257820	0	0	0	0
1	201240	5	1222	148	0	1791	4399127	0	0	0	0
1	201241	1	1	0	0	19	1649028	0	0	0	0
1	201241	2	1	1	0	4	4785522	0	0	0	0
1	201241	3	60	8	0	140	12728213	0	0	0	0
1	201241	4	166	25	0	286	6259086	0	0	0	0
1	201241	5	1216	162	0	1746	4401858	0	0	0	0
1	201242	1	8	0	0	20	1648715	0	0	0	0.000324329127421361
1	201242	2	2	0	0	4	4784840	0	0	0	0.000324329127421361
1	201242	3	49	6	0	159	12727695	0	0	0	0.000324329127421361
1	201242	4	190	24	0	354	6260360	0	0	0	0.000324329127421361
1	201242	5	1297	151	0	1860	4404577	0	0	0	0.000324329127421361
1	201243	1	2	1	0	13	1648404	0	0	0	0.000182475969444563
1	201243	2	3	1	0	8	4784160	0	0	0	0.000182475969444563
1	201243	3	51	7	0	143	12727178	0	0	0	0.000182475969444563
1	201243	4	165	19	0	308	6261642	0	0	0	0.000182475969444563
1	201243	5	1321	177	0	1882	4407286	0	0	0	0.000182475969444563
1	201244	1	5	0	0	17	1648094	0	0	0	0
1	201244	2	1	0	0	4	4783481	0	0	0	0
1	201244	3	38	3	0	141	12726663	0	0	0	0
1	201244	4	170	15	0	315	6262933	0	0	0	0
1	201244	5	1252	160	0	1804	4409984	0	0	0	0
1	201245	1	2	0	0	15	1647786	0	0	0	0.000218505397148148
1	201245	2	3	0	0	6	4782802	0	0	0	0.000218505397148148
1	201245	3	64	5	0	173	12726148	0	0	0	0.000218505397148148
1	201245	4	212	18	0	357	6264231	0	0	0	0.000218505397148148
1	201245	5	1309	163	0	1854	4412672	0	0	0	0.000218505397148148
1	201246	1	4	0	0	17	1647479	0	4.93690228573282e-05	0	0.000643340079109558
1	201246	2	0	0	0	6	4782124	0	4.93690228573282e-05	0	0.000643340079109558
1	201246	3	41	2	0	129	12725635	0	4.93690228573282e-05	0	0.000643340079109558
1	201246	4	169	12	0	320	6265538	0	4.93690228573282e-05	0	0.000643340079109558
1	201246	5	1285	172	0	1806	4415350	0	4.93690228573282e-05	0	0.000643340079109558
1	201247	1	1	0	0	17	1647175	0	0	0	0
1	201247	2	3	1	0	7	4781446	0	0	0	0
1	201247	3	46	2	0	136	12725123	0	0	0	0
1	201247	4	200	18	0	353	6266851	0	0	0	0
1	201247	5	1291	161	0	1842	4418018	0	0	0	0
1	201248	1	4	1	0	22	1646872	0	6.03265349069674e-05	0	0.000430903820764053
1	201248	2	2	0	0	5	4780769	0	6.03265349069674e-05	0	0.000430903820764053
1	201248	3	56	5	0	149	12724611	0	6.03265349069674e-05	0	0.000430903820764053
1	201248	4	208	27	1	369	6268172	0	6.03265349069674e-05	0	0.000430903820764053
1	201248	5	1309	164	1	1825	4420677	0	6.03265349069674e-05	0	0.000430903820764053
1	201249	1	3	0	0	16	1646571	0	0.000541634545109735	0.00015475272717421	0.00123065263990919
1	201249	2	2	1	0	7	4780093	0	0.000541634545109735	0.00015475272717421	0.00123065263990919
1	201249	3	44	6	0	128	12724100	0	0.000541634545109735	0.00015475272717421	0.00123065263990919
1	201249	4	184	19	0	335	6269500	0	0.000541634545109735	0.00015475272717421	0.00123065263990919
1	201249	5	1346	175	1	1893	4423326	0	0.000541634545109735	0.00015475272717421	0.00123065263990919
1	201250	1	4	1	1	18	1646273	6.11570557433715e-05	0.00226281106250475	0.000202084184195488	0.00881197557880561
1	201250	2	2	1	1	25	4779416	6.11570557433715e-05	0.00226281106250475	0.000202084184195488	0.00881197557880561
1	201250	3	57	6	0	162	12723589	6.11570557433715e-05	0.00226281106250475	0.000202084184195488	0.00881197557880561
1	201250	4	188	12	0	325	6270834	6.11570557433715e-05	0.00226281106250475	0.000202084184195488	0.00881197557880561
1	201250	5	1386	200	6	1943	4425967	6.11570557433715e-05	0.00226281106250475	0.000202084184195488	0.00881197557880561
1	201251	1	2	1	1	14	1645977	8.73522782747515e-05	0.00398544769628554	0.000220151349976232	0.00271097879196395
1	201251	2	0	0	0	3	4778740	8.73522782747515e-05	0.00398544769628554	0.000220151349976232	0.00271097879196395
1	201251	3	56	8	0	145	12723078	8.73522782747515e-05	0.00398544769628554	0.000220151349976232	0.00271097879196395
1	201251	4	214	22	0	386	6272176	8.73522782747515e-05	0.00398544769628554	0.000220151349976232	0.00271097879196395
1	201251	5	1494	222	15	2081	4428599	8.73522782747515e-05	0.00398544769628554	0.000220151349976232	0.00271097879196395
1	201252	1	2	0	0	15	1645683	0.000170234675353222	0.00790645492196077	0.000132404747496951	0.00309273775869743
1	201252	2	2	0	0	5	4778063	0.000170234675353222	0.00790645492196077	0.000132404747496951	0.00309273775869743
1	201252	3	67	11	1	175	12722567	0.000170234675353222	0.00790645492196077	0.000132404747496951	0.00309273775869743
1	201252	4	214	27	3	360	6273523	0.000170234675353222	0.00790645492196077	0.000132404747496951	0.00309273775869743
1	201252	5	1605	270	21	2214	4431223	0.000170234675353222	0.00790645492196077	0.000132404747496951	0.00309273775869743
1	201301	1	4	2	1	22	1645391	0.000290760157857749	0.00712362386751485	7.48927679330566e-05	0.00229018680122563
1	201301	2	4	1	0	8	4777387	0.000290760157857749	0.00712362386751485	7.48927679330566e-05	0.00229018680122563
1	201301	3	56	9	1	144	12722056	0.000290760157857749	0.00712362386751485	7.48927679330566e-05	0.00229018680122563
1	201301	4	240	31	3	418	6274877	0.000290760157857749	0.00712362386751485	7.48927679330566e-05	0.00229018680122563
1	201301	5	1800	362	38	2415	4433840	0.000290760157857749	0.00712362386751485	7.48927679330566e-05	0.00229018680122563
1	201302	1	4	1	1	19	1645103	0.000124820913891999	0.00553892805395747	0.000207210328092054	0.00258638433618515
1	201302	2	3	1	0	5	4776710	0.000124820913891999	0.00553892805395747	0.000207210328092054	0.00258638433618515
1	201302	3	69	10	2	161	12721545	0.000124820913891999	0.00553892805395747	0.000207210328092054	0.00258638433618515
1	201302	4	246	30	2	400	6276237	0.000124820913891999	0.00553892805395747	0.000207210328092054	0.00258638433618515
1	201302	5	1848	405	58	2517	4436448	0.000124820913891999	0.00553892805395747	0.000207210328092054	0.00258638433618515
1	201303	1	1	1	0	18	1644817	0.000102824567001019	0.00406157039654026	0.000455480699137327	0.00382816463088181
1	201303	2	1	1	0	3	4776033	0.000102824567001019	0.00406157039654026	0.000455480699137327	0.00382816463088181
1	201303	3	56	8	0	148	12721033	0.000102824567001019	0.00406157039654026	0.000455480699137327	0.00382816463088181
1	201303	4	193	34	5	356	6277602	0.000102824567001019	0.00406157039654026	0.000455480699137327	0.00382816463088181
1	201303	5	1779	385	61	2374	4439050	0.000102824567001019	0.00406157039654026	0.000455480699137327	0.00382816463088181
1	201304	1	3	0	0	19	1644534	0.000177344833753831	0.00328087942444587	0.000494032036885672	0.00320428255699679
1	201304	2	1	0	0	5	4775355	0.000177344833753831	0.00328087942444587	0.000494032036885672	0.00320428255699679
1	201304	3	75	8	2	163	12720521	0.000177344833753831	0.00328087942444587	0.000494032036885672	0.00320428255699679
1	201304	4	217	22	1	380	6278973	0.000177344833753831	0.00328087942444587	0.000494032036885672	0.00320428255699679
1	201304	5	1706	316	49	2336	4441644	0.000177344833753831	0.00328087942444587	0.000494032036885672	0.00320428255699679
1	201305	1	3	0	0	19	1644254	7.79502648076451e-05	0.00192277319858858	0.00014820173802935	0.00232662340187824
1	201305	2	0	0	0	3	4774677	7.79502648076451e-05	0.00192277319858858	0.00014820173802935	0.00232662340187824
1	201305	3	58	11	2	163	12720008	7.79502648076451e-05	0.00192277319858858	0.00014820173802935	0.00232662340187824
1	201305	4	217	24	3	363	6280349	7.79502648076451e-05	0.00192277319858858	0.00014820173802935	0.00232662340187824
1	201305	5	1703	312	28	2313	4444232	7.79502648076451e-05	0.00192277319858858	0.00014820173802935	0.00232662340187824
1	201306	1	4	0	0	15	1643977	0.000104658096717349	0.00128206168478752	0.000231119963584145	0.00315912100224078
1	201306	2	3	0	0	9	4773998	0.000104658096717349	0.00128206168478752	0.000231119963584145	0.00315912100224078
1	201306	3	59	7	0	159	12719494	0.000104658096717349	0.00128206168478752	0.000231119963584145	0.00315912100224078
1	201306	4	225	18	1	385	6281730	0.000104658096717349	0.00128206168478752	0.000231119963584145	0.00315912100224078
1	201306	5	1560	231	10	2115	4446814	0.000104658096717349	0.00128206168478752	0.000231119963584145	0.00315912100224078
1	201307	1	2	0	0	13	1643704	0	0.000818496174220129	0.000409248087110065	0.00377650327826218
1	201307	2	2	1	0	8	4773318	0	0.000818496174220129	0.000409248087110065	0.00377650327826218
1	201307	3	67	10	2	158	12718978	0	0.000818496174220129	0.000409248087110065	0.00377650327826218
1	201307	4	210	19	0	373	6283115	0	0.000818496174220129	0.000409248087110065	0.00377650327826218
1	201307	5	1596	241	16	2182	4449390	0	0.000818496174220129	0.000409248087110065	0.00377650327826218
1	201308	1	1	0	0	12	1643433	4.84968549291323e-05	0.000230360060913378	0.000487999602724394	0.00198685552537789
1	201308	2	2	0	0	6	4772638	4.84968549291323e-05	0.000230360060913378	0.000487999602724394	0.00198685552537789
1	201308	3	52	2	1	139	12718462	4.84968549291323e-05	0.000230360060913378	0.000487999602724394	0.00198685552537789
1	201308	4	211	19	0	350	6284506	4.84968549291323e-05	0.000230360060913378	0.000487999602724394	0.00198685552537789
1	201308	5	1466	232	9	2009	4451960	4.84968549291323e-05	0.000230360060913378	0.000487999602724394	0.00198685552537789
1	201309	1	3	1	0	17	1643166	2.43522354710665e-05	0.000462692473950263	0.000892915300605771	0.0022248334855539
1	201309	2	1	1	1	4	4771956	2.43522354710665e-05	0.000462692473950263	0.000892915300605771	0.0022248334855539
1	201309	3	48	7	0	142	12717944	2.43522354710665e-05	0.000462692473950263	0.000892915300605771	0.0022248334855539
1	201309	4	178	19	2	312	6285901	2.43522354710665e-05	0.000462692473950263	0.000892915300605771	0.0022248334855539
1	201309	5	1427	193	3	2022	4454525	2.43522354710665e-05	0.000462692473950263	0.000892915300605771	0.0022248334855539
