DVD	age	rcu	pi	flu	allcause	pop	AH1P	AH3	B	RSV
201139	3	1	0	0	22	117403342	2.33454122461493e-06	4.20217420430687e-05	1.77425133070734e-05	0.000113273644263006
201139	4	13	1	0	79	53393631	2.33454122461493e-06	4.20217420430687e-05	1.77425133070734e-05	0.000113273644263006
201139	5	3	0	0	24	34319517	2.33454122461493e-06	4.20217420430687e-05	1.77425133070734e-05	0.000113273644263006
201140	1	3	0	0	8	18758121	7.14476277849811e-06	2.85790511139924e-05	2.23273836828066e-05	0.00017184646194984
201140	2	1	0	0	7	47855332	7.14476277849811e-06	2.85790511139924e-05	2.23273836828066e-05	0.00017184646194984
201140	3	1	0	0	13	117415011	7.14476277849811e-06	2.85790511139924e-05	2.23273836828066e-05	0.00017184646194984
201140	4	10	1	0	39	53398758	7.14476277849811e-06	2.85790511139924e-05	2.23273836828066e-05	0.00017184646194984
201140	5	5	0	0	24	34355190	7.14476277849811e-06	2.85790511139924e-05	2.23273836828066e-05	0.00017184646194984
201141	1	7	1	0	31	18755258	0	9.01838136416026e-06	2.70551440924808e-05	0.000247344062860786
201141	2	3	2	0	8	47858429	0	9.01838136416026e-06	2.70551440924808e-05	0.000247344062860786
201141	3	1	0	0	5	117426661	0	9.01838136416026e-06	2.70551440924808e-05	0.000247344062860786
201141	4	5	2	0	20	53403903	0	9.01838136416026e-06	2.70551440924808e-05	0.000247344062860786
201141	5	2	0	0	6	34390834	0	9.01838136416026e-06	2.70551440924808e-05	0.000247344062860786
201142	1	52	5	0	149	18752398	5.20609515484073e-06	2.60304757742037e-05	2.23118363778889e-05	0.00025011711147258
201142	2	144	15	0	310	47861535	5.20609515484073e-06	2.60304757742037e-05	2.23118363778889e-05	0.00025011711147258
201142	3	130	9	0	383	117438290	5.20609515484073e-06	2.60304757742037e-05	2.23118363778889e-05	0.00025011711147258
201142	4	383	34	0	971	53409069	5.20609515484073e-06	2.60304757742037e-05	2.23118363778889e-05	0.00025011711147258
201142	5	268	34	0	701	34426448	5.20609515484073e-06	2.60304757742037e-05	2.23118363778889e-05	0.00025011711147258
201143	1	209	14	0	545	18749540	0	7.54844243597152e-05	3.77422121798576e-05	0.00027125185150377
201143	2	71	8	0	175	47864652	0	7.54844243597152e-05	3.77422121798576e-05	0.00027125185150377
201143	3	43	5	0	134	117449898	0	7.54844243597152e-05	3.77422121798576e-05	0.00027125185150377
201143	4	228	25	0	534	53414255	0	7.54844243597152e-05	3.77422121798576e-05	0.00027125185150377
201143	5	46	7	0	139	34462027	0	7.54844243597152e-05	3.77422121798576e-05	0.00027125185150377
201144	1	174	14	0	322	18746684	3.25968989196694e-06	4.8895348379504e-05	3.04237723250247e-05	0.00039984559556443
201144	2	410	39	0	642	47867781	3.25968989196694e-06	4.8895348379504e-05	3.04237723250247e-05	0.00039984559556443
201144	3	460	30	0	823	117461482	3.25968989196694e-06	4.8895348379504e-05	3.04237723250247e-05	0.00039984559556443
201144	4	1139	101	0	1967	53419464	3.25968989196694e-06	4.8895348379504e-05	3.04237723250247e-05	0.00039984559556443
201144	5	835	68	0	1459	34497572	3.25968989196694e-06	4.8895348379504e-05	3.04237723250247e-05	0.00039984559556443
201145	1	639	63	0	1060	18743830	5.29399177030398e-06	7.41158847842557e-05	4.36754321050078e-05	0.000446974568171018
201145	2	222	20	0	389	47870921	5.29399177030398e-06	7.41158847842557e-05	4.36754321050078e-05	0.000446974568171018
201145	3	131	17	0	256	117473041	5.29399177030398e-06	7.41158847842557e-05	4.36754321050078e-05	0.000446974568171018
201145	4	688	60	0	1091	53424697	5.29399177030398e-06	7.41158847842557e-05	4.36754321050078e-05	0.000446974568171018
201145	5	162	17	0	282	34533079	5.29399177030398e-06	7.41158847842557e-05	4.36754321050078e-05	0.000446974568171018
201146	1	1300	167	0	1863	18740979	0	5.3574879897917e-05	3.44409942200895e-05	0.000600973676454519
201146	2	2571	292	0	3281	47874073	0	5.3574879897917e-05	3.44409942200895e-05	0.000600973676454519
201146	3	2672	315	0	3832	117484575	0	5.3574879897917e-05	3.44409942200895e-05	0.000600973676454519
201146	4	5206	616	1	7559	53429955	0	5.3574879897917e-05	3.44409942200895e-05	0.000600973676454519
201146	5	4436	524	0	6412	34568547	0	5.3574879897917e-05	3.44409942200895e-05	0.000600973676454519
201147	1	2797	347	0	3951	18738130	1.33514652432943e-05	0.000146866117676237	7.32423236203573e-05	0.00114654894984669
201147	2	1372	180	0	1906	47877239	1.33514652432943e-05	0.000146866117676237	7.32423236203573e-05	0.00114654894984669
201147	3	675	82	1	1026	117496081	1.33514652432943e-05	0.000146866117676237	7.32423236203573e-05	0.00114654894984669
201147	4	3323	394	0	4295	53435239	1.33514652432943e-05	0.000146866117676237	7.32423236203573e-05	0.00114654894984669
201147	5	993	100	0	1362	34603973	1.33514652432943e-05	0.000146866117676237	7.32423236203573e-05	0.00114654894984669
201148	1	3	0	0	22	18735284	6.60500943085773e-06	8.91676273165793e-05	5.52534442773675e-05	0.00105350790171686
201148	2	1	0	0	35	47880418	6.60500943085773e-06	8.91676273165793e-05	5.52534442773675e-05	0.00105350790171686
201148	3	9	1	0	48	117507558	6.60500943085773e-06	8.91676273165793e-05	5.52534442773675e-05	0.00105350790171686
201148	4	19	3	0	120	53440551	6.60500943085773e-06	8.91676273165793e-05	5.52534442773675e-05	0.00105350790171686
201148	5	25	8	1	96	34639355	6.60500943085773e-06	8.91676273165793e-05	5.52534442773675e-05	0.00105350790171686
201149	1	13	1	0	100	18732441	2.50125330480265e-05	0.000185092744555396	6.87617272156657e-05	0.00112858124653638
201149	2	6	1	0	28	47883612	2.50125330480265e-05	0.000185092744555396	6.87617272156657e-05	0.00112858124653638
201149	3	6	0	0	26	117519005	2.50125330480265e-05	0.000185092744555396	6.87617272156657e-05	0.00112858124653638
201149	4	12	2	0	87	53445892	2.50125330480265e-05	0.000185092744555396	6.87617272156657e-05	0.00112858124653638
201149	5	3	2	0	14	34674692	2.50125330480265e-05	0.000185092744555396	6.87617272156657e-05	0.00112858124653638
201150	1	1	0	0	5	18729600	8.68840555463808e-06	0.000160735502760805	4.72810906926817e-05	0.00179634730433821
201150	2	4	1	0	16	47886820	8.68840555463808e-06	0.000160735502760805	4.72810906926817e-05	0.00179634730433821
201150	3	5	0	0	11	117530421	8.68840555463808e-06	0.000160735502760805	4.72810906926817e-05	0.00179634730433821
201150	4	16	1	0	55	53451263	8.68840555463808e-06	0.000160735502760805	4.72810906926817e-05	0.00179634730433821
201150	5	9	1	0	34	34709981	8.68840555463808e-06	0.000160735502760805	4.72810906926817e-05	0.00179634730433821
201151	1	7	0	0	30	18726763	2.36034956709513e-05	0.000330448939393318	7.08104870128538e-05	0.0024552332546292
201151	2	3	0	0	9	47890045	2.36034956709513e-05	0.000330448939393318	7.08104870128538e-05	0.0024552332546292
201151	3	1	0	0	6	117541803	2.36034956709513e-05	0.000330448939393318	7.08104870128538e-05	0.0024552332546292
201151	4	11	1	0	32	53456666	2.36034956709513e-05	0.000330448939393318	7.08104870128538e-05	0.0024552332546292
201151	5	3	0	0	6	34745220	2.36034956709513e-05	0.000330448939393318	7.08104870128538e-05	0.0024552332546292
201152	1	53	5	0	152	18723929	1.34897509974385e-05	0.000330498899437243	2.26308322654396e-05	0.00337513960585766
201152	2	142	20	0	305	47893286	1.34897509974385e-05	0.000330498899437243	2.26308322654396e-05	0.00337513960585766
201152	3	130	10	1	389	117553152	1.34897509974385e-05	0.000330498899437243	2.26308322654396e-05	0.00337513960585766
201152	4	339	39	0	912	53462102	1.34897509974385e-05	0.000330498899437243	2.26308322654396e-05	0.00337513960585766
201152	5	255	25	0	615	34780407	1.34897509974385e-05	0.000330498899437243	2.26308322654396e-05	0.00337513960585766
201201	1	211	20	0	548	18721098	2.58854296797957e-05	0.000195136316047691	2.89864584560638e-05	0.00271963615389882
201201	2	67	10	0	177	47896543	2.58854296797957e-05	0.000195136316047691	2.89864584560638e-05	0.00271963615389882
201201	3	49	5	0	142	117564465	2.58854296797957e-05	0.000195136316047691	2.89864584560638e-05	0.00271963615389882
201201	4	212	26	0	539	53467573	2.58854296797957e-05	0.000195136316047691	2.89864584560638e-05	0.00271963615389882
201201	5	50	4	0	143	34815540	2.58854296797957e-05	0.000195136316047691	2.89864584560638e-05	0.00271963615389882
201202	1	189	19	0	335	18718271	3.24449027552913e-05	0.000183854448946651	6.97739844199813e-06	0.00238717021526318
201202	2	384	43	0	633	47899819	3.24449027552913e-05	0.000183854448946651	6.97739844199813e-06	0.00238717021526318
201202	3	410	25	1	768	117575740	3.24449027552913e-05	0.000183854448946651	6.97739844199813e-06	0.00238717021526318
201202	4	1069	103	0	1885	53473079	3.24449027552913e-05	0.000183854448946651	6.97739844199813e-06	0.00238717021526318
201202	5	789	77	0	1434	34850617	3.24449027552913e-05	0.000183854448946651	6.97739844199813e-06	0.00238717021526318
201203	1	623	57	2	1054	18715447	5.57365158457231e-05	0.000242389034026749	1.88687056881312e-05	0.00279884812704181
201203	2	213	20	0	376	47903113	5.57365158457231e-05	0.000242389034026749	1.88687056881312e-05	0.00279884812704181
201203	3	124	11	0	246	117586978	5.57365158457231e-05	0.000242389034026749	1.88687056881312e-05	0.00279884812704181
201203	4	664	55	1	1058	53478622	5.57365158457231e-05	0.000242389034026749	1.88687056881312e-05	0.00279884812704181
201203	5	171	20	0	323	34885635	5.57365158457231e-05	0.000242389034026749	1.88687056881312e-05	0.00279884812704181
201204	1	1301	165	0	1836	18712627	0.000106624903681689	0.000384776826329572	5.34132315229632e-05	0.00309570700118109
201204	2	2595	275	0	3266	47906425	0.000106624903681689	0.000384776826329572	5.34132315229632e-05	0.00309570700118109
201204	3	2669	298	0	3836	117598176	0.000106624903681689	0.000384776826329572	5.34132315229632e-05	0.00309570700118109
201204	4	5226	588	1	7514	53484203	0.000106624903681689	0.000384776826329572	5.34132315229632e-05	0.00309570700118109
201204	5	4344	526	0	6319	34920594	0.000106624903681689	0.000384776826329572	5.34132315229632e-05	0.00309570700118109
201205	1	2865	347	2	4019	18709811	0.000163497958902851	0.000574720097961538	8.44727129745321e-05	0.003254436029073
201205	2	1285	140	0	1826	47909758	0.000163497958902851	0.000574720097961538	8.44727129745321e-05	0.003254436029073
201205	3	694	79	0	1048	117609332	0.000163497958902851	0.000574720097961538	8.44727129745321e-05	0.003254436029073
201205	4	3468	428	0	4470	53489824	0.000163497958902851	0.000574720097961538	8.44727129745321e-05	0.003254436029073
201205	5	914	102	0	1304	34955490	0.000163497958902851	0.000574720097961538	8.44727129745321e-05	0.003254436029073
201206	1	3	0	0	20	18706999	0.000231516904025035	0.000644008289365414	6.45879241025741e-05	0.00349489282740326
201206	2	7	2	0	40	47913110	0.000231516904025035	0.000644008289365414	6.45879241025741e-05	0.00349489282740326
201206	3	16	2	0	55	117620446	0.000231516904025035	0.000644008289365414	6.45879241025741e-05	0.00349489282740326
201206	4	20	1	0	120	53495486	0.000231516904025035	0.000644008289365414	6.45879241025741e-05	0.00349489282740326
201206	5	19	2	1	75	34990321	0.000231516904025035	0.000644008289365414	6.45879241025741e-05	0.00349489282740326
201207	1	12	3	0	76	18704190	0.000340404696347463	0.000905854719724637	0.00010986308902013	0.00360692720320876
201207	2	3	0	0	26	47916484	0.000340404696347463	0.000905854719724637	0.00010986308902013	0.00360692720320876
201207	3	4	1	1	21	117631516	0.000340404696347463	0.000905854719724637	0.00010986308902013	0.00360692720320876
201207	4	13	2	0	67	53501190	0.000340404696347463	0.000905854719724637	0.00010986308902013	0.00360692720320876
201207	5	3	0	0	19	35025087	0.000340404696347463	0.000905854719724637	0.00010986308902013	0.00360692720320876
201208	1	2	0	0	4	18701386	0.000459529732746791	0.00129867098384963	0.000105703449895576	0.00377580030919831
201208	2	2	1	0	9	47919879	0.000459529732746791	0.00129867098384963	0.000105703449895576	0.00377580030919831
201208	3	5	0	0	16	117642541	0.000459529732746791	0.00129867098384963	0.000105703449895576	0.00377580030919831
201208	4	8	0	0	43	53506938	0.000459529732746791	0.00129867098384963	0.000105703449895576	0.00377580030919831
201208	5	11	3	0	30	35059783	0.000459529732746791	0.00129867098384963	0.000105703449895576	0.00377580030919831
201209	1	4	1	0	25	18698587	0.000583741673450026	0.00153190964586179	0.000164770351971325	0.00366087355872127
201209	2	2	0	0	8	47923297	0.000583741673450026	0.00153190964586179	0.000164770351971325	0.00366087355872127
201209	3	0	0	0	8	117653520	0.000583741673450026	0.00153190964586179	0.000164770351971325	0.00366087355872127
201209	4	9	1	0	29	53512731	0.000583741673450026	0.00153190964586179	0.000164770351971325	0.00366087355872127
201209	5	1	0	0	5	35094409	0.000583741673450026	0.00153190964586179	0.000164770351971325	0.00366087355872127
201210	1	60	10	0	142	18695792	0.000608045131294712	0.00181949382799639	0.000205487515922776	0.0030705612884127
201210	2	135	14	0	286	47926737	0.000608045131294712	0.00181949382799639	0.000205487515922776	0.0030705612884127
201210	3	136	14	1	395	117664450	0.000608045131294712	0.00181949382799639	0.000205487515922776	0.0030705612884127
201210	4	415	43	1	1019	53518569	0.000608045131294712	0.00181949382799639	0.000205487515922776	0.0030705612884127
201210	5	265	22	0	658	35128962	0.000608045131294712	0.00181949382799639	0.000205487515922776	0.0030705612884127
201211	1	204	21	1	560	18693001	0.00071706840731683	0.00191757022858292	0.000329793021934005	0.0028903509866039
201211	2	59	6	0	169	47930201	0.00071706840731683	0.00191757022858292	0.000329793021934005	0.0028903509866039
201211	3	37	6	0	137	117675331	0.00071706840731683	0.00191757022858292	0.000329793021934005	0.0028903509866039
201211	4	243	24	0	538	53524456	0.00071706840731683	0.00191757022858292	0.000329793021934005	0.0028903509866039
201211	5	66	2	0	165	35163440	0.00071706840731683	0.00191757022858292	0.000329793021934005	0.0028903509866039
201212	1	194	19	0	351	18690215	0.000503665040057629	0.00136996890895675	0.000361990101061812	0.00208772485683515
201212	2	403	38	0	660	47933689	0.000503665040057629	0.00136996890895675	0.000361990101061812	0.00208772485683515
201212	3	447	30	0	772	117686162	0.000503665040057629	0.00136996890895675	0.000361990101061812	0.00208772485683515
201212	4	1107	101	0	1893	53530391	0.000503665040057629	0.00136996890895675	0.000361990101061812	0.00208772485683515
201212	5	805	61	0	1385	35197842	0.000503665040057629	0.00136996890895675	0.000361990101061812	0.00208772485683515
201213	1	592	61	0	1016	18687434	0.000364652096422143	0.0010463929723418	0.000413427217599627	0.00171608421941163
201213	2	208	16	0	361	47937202	0.000364652096422143	0.0010463929723418	0.000413427217599627	0.00171608421941163
201213	3	143	16	1	267	117696940	0.000364652096422143	0.0010463929723418	0.000413427217599627	0.00171608421941163
201213	4	656	74	0	1053	53536376	0.000364652096422143	0.0010463929723418	0.000413427217599627	0.00171608421941163
201213	5	182	25	1	328	35232164	0.000364652096422143	0.0010463929723418	0.000413427217599627	0.00171608421941163
201214	1	1339	180	0	1881	18684658	0.000342034213376548	0.00093778394653476	0.000509348285304752	0.00148272286493391
201214	2	2567	281	1	3235	47940740	0.000342034213376548	0.00093778394653476	0.000509348285304752	0.00148272286493391
201214	3	2590	285	1	3729	117707665	0.000342034213376548	0.00093778394653476	0.000509348285304752	0.00148272286493391
201214	4	5210	584	3	7432	53542413	0.000342034213376548	0.00093778394653476	0.000509348285304752	0.00148272286493391
201214	5	4302	491	0	6239	35266405	0.000342034213376548	0.00093778394653476	0.000509348285304752	0.00148272286493391
201215	1	2798	359	1	3941	18681887	0.000200702637596222	0.000715255708480495	0.000439660006116824	0.000951587038499627
201215	2	1219	156	0	1760	47944305	0.000200702637596222	0.000715255708480495	0.000439660006116824	0.000951587038499627
201215	3	703	87	0	1028	117718335	0.000200702637596222	0.000715255708480495	0.000439660006116824	0.000951587038499627
201215	4	3417	458	0	4372	53548503	0.000200702637596222	0.000715255708480495	0.000439660006116824	0.000951587038499627
201215	5	1019	124	0	1432	35300563	0.000200702637596222	0.000715255708480495	0.000439660006116824	0.000951587038499627
201216	1	0	0	0	13	18679121	0.000115895659683006	0.000643033982757324	0.000468750661507263	0.000824248855898771
201216	2	7	1	1	46	47947896	0.000115895659683006	0.000643033982757324	0.000468750661507263	0.000824248855898771
201216	3	8	0	0	65	117728949	0.000115895659683006	0.000643033982757324	0.000468750661507263	0.000824248855898771
201216	4	13	1	0	109	53554647	0.000115895659683006	0.000643033982757324	0.000468750661507263	0.000824248855898771
201216	5	20	4	0	99	35334636	0.000115895659683006	0.000643033982757324	0.000468750661507263	0.000824248855898771
201217	1	15	2	0	81	18676361	9.28632705992388e-05	0.000532741920806159	0.000464366740012254	0.000515857909723898
201217	2	2	0	0	18	47951515	9.28632705992388e-05	0.000532741920806159	0.000464366740012254	0.000515857909723898
201217	3	2	0	0	16	117739505	9.28632705992388e-05	0.000532741920806159	0.000464366740012254	0.000515857909723898
201217	4	16	1	0	74	53560846	9.28632705992388e-05	0.000532741920806159	0.000464366740012254	0.000515857909723898
201217	5	3	0	0	18	35368622	9.28632705992388e-05	0.000532741920806159	0.000464366740012254	0.000515857909723898
201218	1	3	1	0	5	18673606	7.32789651579606e-05	0.000460843269771175	0.000359869590909701	0.000499102521077259
201218	2	6	1	0	15	47955162	7.32789651579606e-05	0.000460843269771175	0.000359869590909701	0.000499102521077259
201218	3	7	2	0	19	117750002	7.32789651579606e-05	0.000460843269771175	0.000359869590909701	0.000499102521077259
201218	4	11	0	0	36	53567102	7.32789651579606e-05	0.000460843269771175	0.000359869590909701	0.000499102521077259
201218	5	6	2	0	36	35402518	7.32789651579606e-05	0.000460843269771175	0.000359869590909701	0.000499102521077259
201219	1	8	1	0	22	18670857	4.17536884657123e-05	0.000421513426415762	0.000427323976657912	0.000403584881982339
201219	2	0	0	0	7	47958838	4.17536884657123e-05	0.000421513426415762	0.000427323976657912	0.000403584881982339
201219	3	4	2	0	6	117760439	4.17536884657123e-05	0.000421513426415762	0.000427323976657912	0.000403584881982339
