HHS,YEAR,WEEK,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
3,2010,28,569,149,77096
4,2010,28,845,301,110440
5,2010,28,437,178,64145
6,2010,28,492,113,49206
7,2010,28,80,76,16531
8,2010,28,146,95,41308
9,2010,28,669,164,65624
10,2010,28,43,24,6267
1,2010,29,89,79,20874
2,2010,29,810,98,94134
3,2010,29,577,146,75887
4,2010,29,837,291,109256
5,2010,29,334,178,63290
6,2010,29,506,117,53918
7,2010,29,68,74,16751
8,2010,29,107,103,44582
9,2010,29,582,156,46966
10,2010,29,40,23,6132
1,2010,30,79,79,19862
2,2010,30,825,95,92607
3,2010,30,538,147,74036
4,2010,30,837,292,110737
5,2010,30,317,173,62145
6,2010,30,404,113,53325
7,2010,30,111,72,17304
8,2010,30,136,104,46425
9,2010,30,557,151,43940
10,2010,30,46,24,6342
1,2010,31,78,77,18969
2,2010,31,863,98,91303
3,2010,31,555,136,66073
4,2010,31,874,295,107089
5,2010,31,402,169,62244
6,2010,31,467,117,60098
7,2010,31,54,68,15602
8,2010,31,98,99,42329
9,2010,31,642,155,47597
10,2010,31,44,27,6817
1,2010,32,91,77,19587
2,2010,32,780,98,89394
3,2010,32,535,129,67239
4,2010,32,1009,285,110071
5,2010,32,451,178,68218
6,2010,32,350,105,57800
7,2010,32,60,65,15753
8,2010,32,119,100,44154
9,2010,32,569,148,45579
10,2010,32,44,27,7465
1,2010,33,71,75,19225
2,2010,33,795,98,85915
3,2010,33,620,143,73744
4,2010,33,1090,282,114345
5,2010,33,500,168,64220
6,2010,33,576,108,63794
7,2010,33,51,65,17177
8,2010,33,140,113,49040
9,2010,33,626,145,41973
10,2010,33,49,28,7757
1,2010,34,69,77,20129
2,2010,34,701,97,88214
3,2010,34,667,153,82828
4,2010,34,1335,282,120662
5,2010,34,424,167,65707
6,2010,34,538,115,62332
7,2010,34,84,61,17971
8,2010,34,160,110,49908
9,2010,34,395,147,43419
10,2010,34,47,26,7212
1,2010,35,57,80,20824
2,2010,35,703,97,93099
3,2010,35,679,143,75115
4,2010,35,1365,270,117843
5,2010,35,455,162,66279
6,2010,35,791,110,61960
7,2010,35,86,59,16283
8,2010,35,216,89,46325
9,2010,35,619,137,44845
10,2010,35,36,23,6000
1,2010,36,77,82,20239
2,2010,36,894,88,91028
3,2010,36,815,144,78275
4,2010,36,1466,290,115929
5,2010,36,558,172,65399
6,2010,36,828,113,56421
7,2010,36,94,56,14350
8,2010,36,245,89,40247
9,2010,36,447,142,44306
10,2010,36,69,22,5056
1,2010,37,101,80,24196
2,2010,37,907,93,95703
3,2010,37,869,152,87503
4,2010,37,1137,291,124953
5,2010,37,589,172,70677
6,2010,37,739,105,60291
7,2010,37,109,60,18051
8,2010,37,259,87,46416
9,2010,37,742,142,54057
10,2010,37,58,28,8083
1,2010,38,115,79,25201
2,2010,38,1184,92,100966
3,2010,38,1018,149,89740
4,2010,38,1441,300,135730
5,2010,38,656,180,79166
6,2010,38,843,108,65497
7,2010,38,124,60,16458
8,2010,38,260,83,46378
9,2010,38,1032,126,54587
10,2010,38,68,29,9354
1,2010,39,97,83,25796
2,2010,39,1082,99,95223
3,2010,39,930,156,85900
4,2010,39,1383,303,128242
5,2010,39,521,177,73620
6,2010,39,963,121,65318
7,2010,39,151,61,17663
8,2010,39,237,86,44215
9,2010,39,943,140,53720
10,2010,39,80,28,9669
1,2010,40,252,150,50877
2,2010,40,1259,154,110686
3,2010,40,1119,213,99483
4,2010,40,1830,409,158397
5,2010,40,758,262,90764
6,2010,40,1638,194,81120
7,2010,40,216,92,22989
8,2010,40,315,99,45752
9,2010,40,999,209,70276
10,2010,40,87,56,16141
1,2010,41,307,151,47313
2,2010,41,1494,154,110048
3,2010,41,1276,215,100499
4,2010,41,2008,412,156269
5,2010,41,900,284,97457
6,2010,41,1575,189,79468
7,2010,41,227,91,22966
8,2010,41,257,102,44379
9,2010,41,1144,223,72125
10,2010,41,159,54,15706
1,2010,42,338,160,54188
2,2010,42,1419,162,114130
3,2010,42,1314,219,108024
4,2010,42,2059,405,161373
5,2010,42,987,278,97762
6,2010,42,1705,200,82642
7,2010,42,241,95,23755
8,2010,42,291,105,46047
9,2010,42,1191,231,72533
10,2010,42,139,52,16943
1,2010,43,345,165,56056
2,2010,43,1476,162,115176
3,2010,43,1335,218,107000
4,2010,43,2208,417,159324
5,2010,43,1003,288,101445
6,2010,43,1693,191,81368
7,2010,43,213,98,27160
8,2010,43,306,99,43355
9,2010,43,1167,234,73901
10,2010,43,158,57,16449
1,2010,44,338,163,52485
2,2010,44,1518,171,108803
3,2010,44,1357,222,103851
4,2010,44,2567,409,153453
5,2010,44,1129,287,100243
6,2010,44,1967,192,83622
7,2010,44,178,98,26682
8,2010,44,354,108,45864
9,2010,44,1430,239,74529
10,2010,44,182,58,17221
1,2010,45,302,165,50532
2,2010,45,1804,172,112695
3,2010,45,1495,222,105532
4,2010,45,3030,414,154743
5,2010,45,1073,282,99433
6,2010,45,2093,198,89847
7,2010,45,306,100,27431
8,2010,45,290,97,43699
9,2010,45,1239,231,69212
10,2010,45,175,59,16858
1,2010,46,395,164,54900
2,2010,46,2047,174,117021
3,2010,46,1512,215,104526
4,2010,46,3832,413,164364
5,2010,46,1072,280,99118
6,2010,46,2065,190,84808
7,2010,46,270,100,26810
8,2010,46,318,92,43633
9,2010,46,1621,238,74992
10,2010,46,204,55,16866
1,2010,47,321,159,37415
2,2010,47,2172,172,101031
3,2010,47,1464,222,92080
4,2010,47,3537,421,119231
5,2010,47,917,284,72562
6,2010,47,1708,188,63432
7,2010,47,162,96,16305
8,2010,47,236,105,33273
9,2010,47,1407,240,62968
10,2010,47,155,51,8230
1,2010,48,412,166,54690
2,2010,48,2799,170,115387
3,2010,48,1659,228,107394
4,2010,48,3522,419,156614
5,2010,48,1037,288,96945
6,2010,48,2076,192,81863
7,2010,48,323,97,24254
8,2010,48,344,103,45942
9,2010,48,1669,243,75089
10,2010,48,156,58,13838
1,2010,49,423,161,53217
2,2010,49,3010,168,113359
3,2010,49,1605,214,99750
4,2010,49,4034,416,145180
5,2010,49,1091,286,94246
6,2010,49,1952,190,81114
7,2010,49,318,100,25257
8,2010,49,339,103,44360
9,2010,49,2025,241,72878
10,2010,49,161,57,13245
1,2010,50,440,168,52867
2,2010,50,3680,168,114758
3,2010,50,1574,210,92568
4,2010,50,6018,413,136624
5,2010,50,1138,290,87199
6,2010,50,2221,182,76438
7,2010,50,362,98,24839
8,2010,50,326,98,40972
9,2010,50,2139,233,68042
10,2010,50,124,56,10616
1,2010,51,405,163,38377
2,2010,51,4471,169,105360
3,2010,51,1858,208,86173
4,2010,51,6596,383,109826
5,2010,51,1341,275,70119
6,2010,51,2400,160,62986
7,2010,51,335,99,19229
8,2010,51,302,92,30035
9,2010,51,2025,234,57722
10,2010,51,166,57,8579
1,2010,52,411,166,32970
2,2010,52,4173,165,94795
3,2010,52,2131,207,89257
4,2010,52,6147,407,119962
5,2010,52,1613,273,68555
6,2010,52,3062,183,73105
7,2010,52,375,94,16832
8,2010,52,332,87,29675
9,2010,52,1916,249,59229
10,2010,52,186,56,8500
1,2011,1,508,166,51455
2,2011,1,3873,166,117477
3,2011,1,2380,213,103627
4,2011,1,5506,422,141427
5,2011,1,1677,276,87292
6,2011,1,2909,185,83532
7,2011,1,389,99,23319
8,2011,1,357,87,42816
9,2011,1,2237,256,80189
10,2011,1,190,53,12909
1,2011,2,555,169,46187
2,2011,2,3496,164,106170
3,2011,2,2754,226,105686
4,2011,2,4962,415,129108
5,2011,2,1928,276,88839
6,2011,2,3535,179,80494
7,2011,2,380,98,23160
8,2011,2,409,81,36068
9,2011,2,2460,256,82491
10,2011,2,242,57,13705
1,2011,3,568,171,46551
2,2011,3,3251,166,107353
3,2011,3,3895,230,110431
4,2011,3,6652,427,149522
5,2011,3,2720,277,91590
6,2011,3,5130,193,90442
7,2011,3,489,100,25446
8,2011,3,627,93,40865
9,2011,3,2649,253,77492
10,2011,3,276,54,12158
1,2011,4,780,161,52393
2,2011,4,3060,169,104893
3,2011,4,4800,226,112530
4,2011,4,8480,429,164368
5,2011,4,3783,275,98577
6,2011,4,5714,188,89617
7,2011,4,878,99,27274
8,2011,4,781,88,42450
9,2011,4,3364,255,92619
10,2011,4,335,57,13916
1,2011,5,929,171,48455
2,2011,5,3110,163,108787
3,2011,5,5633,233,119308
4,2011,5,9072,427,161912
5,2011,5,3708,281,87385
6,2011,5,6357,200,83257
7,2011,5,862,96,21304
8,2011,5,967,88,40968
9,2011,5,3267,259,89136
10,2011,5,379,52,12462
1,2011,6,1198,167,57866
2,2011,6,3338,160,115601
3,2011,6,5488,224,121341
4,2011,6,8788,428,162014
5,2011,6,3668,284,100484
6,2011,6,5785,189,77371
7,2011,6,943,95,26846
8,2011,6,1238,93,46408
9,2011,6,3593,265,90431
10,2011,6,417,56,13868
1,2011,7,1339,166,55699
2,2011,7,3363,151,114209
3,2011,7,5605,224,121531
4,2011,7,8188,409,165063
5,2011,7,3659,275,101510
6,2011,7,7688,189,97973
7,2011,7,1186,96,27620
8,2011,7,1274,89,44640
9,2011,7,3687,259,90371
10,2011,7,578,52,12984
1,2011,8,1252,167,50499
2,2011,8,3238,152,109159
3,2011,8,4889,226,119008
4,2011,8,6697,411,165649
5,2011,8,3236,273,95242
6,2011,8,5715,187,93925
7,2011,8,1276,98,28923
8,2011,8,1163,87,42103
9,2011,8,3306,256,84414
10,2011,8,505,51,12527
1,2011,9,1035,165,55226
2,2011,9,2653,148,112560
3,2011,9,3835,221,116013
4,2011,9,4467,398,153767
5,2011,9,2962,277,95614
6,2011,9,3853,167,82682
7,2011,9,1056,98,28628
8,2011,9,1104,84,43590
9,2011,9,3090,253,79610
10,2011,9,572,49,13939
1,2011,10,960,156,52955
2,2011,10,2283,143,108410
3,2011,10,2830,213,106013
4,2011,10,3443,382,133213
5,2011,10,2557,271,96175
6,2011,10,2944,172,81814
7,2011,10,838,95,25236
8,2011,10,1002,91,45176
9,2011,10,2976,254,85608
10,2011,10,544,52,13393
1,2011,11,756,159,51279
2,2011,11,2216,142,107772
3,2011,11,2443,217,112163
4,2011,11,2968,386,143350
5,2011,11,2215,261,86955
6,2011,11,2462,180,79479
7,2011,11,500,90,22702
8,2011,11,815,89,46612
9,2011,11,2545,251,79380
10,2011,11,389,48,12115
1,2011,12,616,155,52786
2,2011,12,2042,143,106142
3,2011,12,1869,206,108039
4,2011,12,2490,381,149762
5,2011,12,1717,260,91120
6,2011,12,2031,176,68964
7,2011,12,353,86,20636
8,2011,12,676,91,47194
9,2011,12,1901,242,74008
10,2011,12,336,50,10232
1,2011,13,683,164,56709
2,2011,13,2068,141,106279
3,2011,13,1765,205,106600
4,2011,13,2302,370,145022
5,2011,13,1558,253,89063
6,2011,13,1674,174,81134
7,2011,13,257,84,18668
8,2011,13,498,86,42229
9,2011,13,1910,247,81335
10,2011,13,242,46,12336
1,2011,14,579,145,54867
2,2011,14,2093,138,108123
3,2011,14,1533,203,107557
4,2011,14,2009,365,141385
5,2011,14,1295,250,86208
6,2011,14,1562,175,78117
7,2011,14,230,86,20210
8,2011,14,361,79,40977
9,2011,14,1624,237,79663
10,2011,14,212,45,11982
1,2011,15,499,141,51282
2,2011,15,1702,135,102826
3,2011,15,1133,185,85275
4,2011,15,1775,361,139202
5,2011,15,929,250,87779
6,2011,15,1177,166,75432
7,2011,15,196,83,20092
8,2011,15,331,85,42596
9,2011,15,1456,232,75623
10,2011,15,193,43,11600
1,2011,16,390,150,44064
2,2011,16,1626,131,98145
3,2011,16,1121,188,94782
4,2011,16,1606,352,134246
5,2011,16,892,242,81470
6,2011,16,1089,158,68638
7,2011,16,148,83,19542
8,2011,16,272,83,40639
9,2011,16,1399,225,69631
10,2011,16,152,39,11455
1,2011,17,368,140,47550
2,2011,17,1385,126,105051
3,2011,17,907,179,94185
4,2011,17,1516,347,133732
5,2011,17,757,238,79084
6,2011,17,1074,160,71440
7,2011,17,116,76,17722
8,2011,17,253,79,39901
9,2011,17,1322,229,81235
10,2011,17,132,38,11340
1,2011,18,341,134,48145
2,2011,18,1300,130,106412
3,2011,18,936,186,97336
4,2011,18,1399,341,121204
5,2011,18,714,234,78708
6,2011,18,1002,145,65517
7,2011,18,84,75,17202
8,2011,18,215,80,40144
9,2011,18,1196,222,69814
10,2011,18,120,38,11145
1,2011,19,286,128,46821
2,2011,19,1436,125,112079
3,2011,19,936,182,98129
4,2011,19,1331,336,119340
5,2011,19,787,227,76515
6,2011,19,987,147,66119
7,2011,19,95,74,17562
8,2011,19,186,80,38046
9,2011,19,1096,219,67076
10,2011,19,96,38,10296
1,2011,20,274,122,44813
2,2011,20,1237,123,103870
3,2011,20,953,177,93775
4,2011,20,1273,329,115871
5,2011,20,616,216,68146
6,2011,20,884,142,67625
7,2011,20,91,76,15614
8,2011,20,185,76,36733
9,2011,20,907,220,64057
10,2011,20,110,35,9981
1,2011,21,294,112,40850
2,2011,21,1439,110,103036
3,2011,21,863,167,90192
4,2011,21,1124,305,109444
5,2011,21,529,207,64187
6,2011,21,716,120,60728
7,2011,21,73,62,12445
8,2011,21,155,69,35361
9,2011,21,794,198,60995
10,2011,21,85,31,9222
1,2011,22,247,104,33960
2,2011,22,1282,112,100854
3,2011,22,841,158,86527
4,2011,22,1215,301,99879
5,2011,22,675,204,59080
6,2011,22,697,119,55562
7,2011,22,25,65,9266
8,2011,22,123,71,29732
9,2011,22,747,195,49372
10,2011,22,94,28,7722
1,2011,23,294,100,43540
2,2011,23,1263,107,100339
3,2011,23,836,151,85494
4,2011,23,1009,280,102025
5,2011,23,531,204,65537
6,2011,23,616,114,61169
7,2011,23,26,58,9920
8,2011,23,122,67,33281
9,2011,23,769,187,54632
10,2011,23,81,28,8385
1,2011,24,246,98,37285
2,2011,24,1181,106,97640
3,2011,24,806,155,85877
4,2011,24,848,274,97941
5,2011,24,428,202,60454
6,2011,24,673,108,56904
7,2011,24,8,56,9092
8,2011,24,116,66,33891
9,2011,24,610,188,53351
10,2011,24,73,26,6803
1,2011,25,214,96,35738
2,2011,25,1032,105,98094
3,2011,25,653,147,80989
4,2011,25,763,271,97052
5,2011,25,424,193,60305
6,2011,25,575,105,57781
7,2011,25,24,54,8827
8,2011,25,88,67,32015
9,2011,25,592,187,54635
10,2011,25,83,26,6920
1,2011,26,187,93,33741
2,2011,26,949,104,95960
3,2011,26,633,152,79911
4,2011,26,698,259,91215
5,2011,26,506,191,58443
6,2011,26,513,98,43239
7,2011,26,8,57,9478
8,2011,26,84,65,32695
9,2011,26,567,179,54076
10,2011,26,73,27,7974
1,2011,27,183,93,29417
2,2011,27,849,101,91572
3,2011,27,636,154,81349
4,2011,27,757,259,84960
5,2011,27,485,183,47742
6,2011,27,456,90,46067
7,2011,27,10,57,8193
8,2011,27,104,65,26480
9,2011,27,479,181,45655
10,2011,27,50,28,7130
1,2011,28,203,96,36432
2,2011,28,740,102,94268
3,2011,28,542,149,81526
4,2011,28,684,262,96153
5,2011,28,328,188,60270
6,2011,28,553,96,55101
7,2011,28,8,56,9637
8,2011,28,86,62,32614
9,2011,28,533,182,52958
10,2011,28,44,27,7387
1,2011,29,207,95,36206
2,2011,29,640,102,93629
3,2011,29,525,148,80936
4,2011,29,686,258,94804
5,2011,29,418,187,58998
6,2011,29,499,96,54907
7,2011,29,18,56,8610
8,2011,29,110,58,30780
9,2011,29,450,175,51398
10,2011,29,44,28,7743
1,2011,30,188,92,35367
2,2011,30,692,102,95543
3,2011,30,513,142,75656
4,2011,30,629,248,94854
5,2011,30,416,181,59406
6,2011,30,515,94,54565
7,2011,30,19,57,9274
8,2011,30,104,60,31388
9,2011,30,424,174,50736
10,2011,30,38,29,7473
1,2011,31,183,91,37024
2,2011,31,651,102,90242
3,2011,31,494,138,80026
4,2011,31,570,252,85948
5,2011,31,438,182,52393
6,2011,31,479,92,53818
7,2011,31,11,51,7991
8,2011,31,126,68,35165
9,2011,31,222,169,46414
10,2011,31,28,30,7611
1,2011,32,194,92,37485
2,2011,32,675,101,89265
3,2011,32,507,149,83622
4,2011,32,719,253,93321
5,2011,32,394,178,59132
6,2011,32,470,76,53175
7,2011,32,12,55,9093
8,2011,32,109,66,36095
9,2011,32,402,176,52839
10,2011,32,41,29,7644
1,2011,33,189,90,36543
2,2011,33,640,102,86593
3,2011,33,565,148,84247
4,2011,33,900,255,99191
5,2011,33,443,182,60112
6,2011,33,555,89,56449
7,2011,33,8,51,9203
8,2011,33,116,68,36762
9,2011,33,420,176,54749
10,2011,33,38,30,8126
1,2011,34,184,91,38022
2,2011,34,709,102,91305
3,2011,34,601,143,76570
4,2011,34,1078,247,105374
5,2011,34,512,188,65729
6,2011,34,664,94,60939
7,2011,34,17,55,11111
8,2011,34,129,70,38017
9,2011,34,525,177,55568
10,2011,34,25,28,8370
1,2011,35,182,98,35460
2,2011,35,661,94,90801
3,2011,35,606,153,84872
4,2011,35,1052,242,101923
5,2011,35,552,192,64137
6,2011,35,828,96,58684
7,2011,35,30,54,10748
8,2011,35,178,70,37534
9,2011,35,557,174,55492
10,2011,35,71,27,8577
1,2011,36,172,96,35434
2,2011,36,690,94,93209
3,2011,36,682,158,85870
4,2011,36,1145,238,93063
5,2011,36,564,184,58684
6,2011,36,808,89,49453
7,2011,36,59,54,9950
8,2011,36,163,70,31991
9,2011,36,460,173,48483
10,2011,36,70,28,8031
1,2011,37,214,99,43771
2,2011,37,793,96,99194
3,2011,37,891,158,94305
4,2011,37,1373,246,109009
5,2011,37,596,194,68925
6,2011,37,740,80,45714
7,2011,37,103,56,11386
8,2011,37,193,71,38353
9,2011,37,602,170,56544
10,2011,37,62,26,8686
1,2011,38,214,98,44068
2,2011,38,795,96,102420
3,2011,38,1109,158,94943
4,2011,38,1258,243,109930
5,2011,38,708,192,65145
6,2011,38,701,77,45464
7,2011,38,56,55,11469
8,2011,38,294,87,44095
9,2011,38,604,168,57513
10,2011,38,83,27,9487
1,2011,39,273,101,45009
2,2011,39,1080,96,105345
3,2011,39,1263,165,108551
4,2011,39,1463,238,103224
5,2011,39,749,192,69441
6,2011,39,770,82,48846
7,2011,39,69,56,11767
8,2011,39,292,85,44470
9,2011,39,667,169,58014
10,2011,39,82,29,10495
1,2011,40,280,150,51819
2,2011,40,1672,224,123192
3,2011,40,1340,219,113765
4,2011,40,1748,350,142175
5,2011,40,1232,289,102597
6,2011,40,1354,155,68522
7,2011,40,223,97,25268
8,2011,40,499,111,51031
9,2011,40,877,207,81545
10,2011,40,140,48,18268
1,2011,41,401,155,50211
2,2011,41,1868,223,122427
3,2011,41,1424,225,115344
4,2011,41,1805,347,141655
5,2011,41,1213,292,105053
6,2011,41,1203,152,66607
7,2011,41,211,99,25605
8,2011,41,528,124,56535
9,2011,41,1000,214,90657
10,2011,41,150,52,17893
1,2011,42,381,159,56237
2,2011,42,1813,216,119982
3,2011,42,1414,222,119663
4,2011,42,1791,361,142647
5,2011,42,1206,295,101059
6,2011,42,1376,162,68083
7,2011,42,184,99,24987
8,2011,42,515,127,57558
9,2011,42,1147,211,86004
10,2011,42,131,53,18775
1,2011,43,432,158,56152
2,2011,43,1822,213,118429
3,2011,43,1508,223,116377
4,2011,43,1791,360,134435
5,2011,43,1190,294,102723
6,2011,43,1388,153,69348
7,2011,43,280,102,28461
8,2011,43,537,125,56687
9,2011,43,1196,215,86851
10,2011,43,154,57,19377
1,2011,44,450,157,56050
2,2011,44,2223,221,121347
3,2011,44,1546,230,114845
4,2011,44,2020,349,136365
5,2011,44,1301,299,102668
6,2011,44,1472,164,72770
7,2011,44,303,104,27835
8,2011,44,592,127,55183
9,2011,44,1312,218,79289
10,2011,44,177,56,17982
1,2011,45,471,162,58226
2,2011,45,2248,221,123437
3,2011,45,1681,232,117628
4,2011,45,2233,371,144051
5,2011,45,1255,299,100894
6,2011,45,1409,153,68090
7,2011,45,255,104,28409
8,2011,45,600,126,55188
9,2011,45,1190,224,83872
10,2011,45,154,54,18044
1,2011,46,391,159,59692
2,2011,46,2285,211,123159
3,2011,46,1661,225,116690
4,2011,46,2010,355,137456
5,2011,46,1235,297,101172
6,2011,46,1644,156,71176
7,2011,46,220,102,27961
8,2011,46,617,124,56499
9,2011,46,1467,219,89971
10,2011,46,191,52,17818
1,2011,47,335,154,38466
2,2011,47,2306,210,103776
3,2011,47,1487,227,98416
4,2011,47,1934,367,113748
5,2011,47,1146,299,76745
6,2011,47,1296,154,55332
7,2011,47,166,104,19581
8,2011,47,580,128,45822
9,2011,47,988,221,62168
10,2011,47,139,54,12677
1,2011,48,431,157,58157
2,2011,48,2663,205,121406
3,2011,48,1739,222,113792
4,2011,48,1911,366,139774
5,2011,48,1209,298,99020
6,2011,48,1510,153,67339
7,2011,48,276,105,28394
8,2011,48,567,124,55608
9,2011,48,981,220,80718
10,2011,48,192,54,18776
1,2011,49,377,152,52953
2,2011,49,2746,215,122756
3,2011,49,1557,227,111724
4,2011,49,2003,351,121133
5,2011,49,1096,294,95513
6,2011,49,1206,153,58265
7,2011,49,212,106,26397
8,2011,49,547,125,54158
9,2011,49,1307,221,75807
10,2011,49,136,54,18199
1,2011,50,448,158,53518
2,2011,50,2731,214,122049
3,2011,50,1691,218,110018
4,2011,50,2129,350,119628
5,2011,50,1184,286,87152
6,2011,50,1454,148,63530
7,2011,50,333,99,23221
8,2011,50,609,124,55291
9,2011,50,1379,224,79032
10,2011,50,179,51,15819
1,2011,51,448,161,45482
2,2011,51,2775,214,113206
3,2011,51,1681,218,101894
4,2011,51,2270,338,102195
5,2011,51,1180,280,79520
6,2011,51,1380,147,58379
7,2011,51,269,102,19694
8,2011,51,566,123,49753
9,2011,51,1230,216,61275
10,2011,51,159,52,14026
1,2011,52,408,151,34829
2,2011,52,2657,202,104302
3,2011,52,1938,221,99881
4,2011,52,2424,345,92520
5,2011,52,1371,280,71142
6,2011,52,1297,140,52217
7,2011,52,342,100,18371
8,2011,52,596,119,46443
9,2011,52,1147,209,50050
10,2011,52,176,54,11942
1,2012,1,419,161,43770
2,2012,1,2636,217,116626
3,2012,1,1779,224,106277
4,2012,1,2067,355,116249
5,2012,1,1240,288,81109
6,2012,1,1445,159,63347
7,2012,1,313,102,22751
8,2012,1,633,121,52009
9,2012,1,1291,211,61883
10,2012,1,169,53,14610
1,2012,2,455,158,48944
2,2012,2,2140,212,117127
3,2012,2,1513,220,110157
4,2012,2,2229,355,138049
5,2012,2,1258,289,93497
6,2012,2,1384,156,64281
7,2012,2,364,104,26039
8,2012,2,700,124,57394
9,2012,2,1357,214,75175
10,2012,2,143,51,17231
1,2012,3,433,157,47052
2,2012,3,2221,212,113315
3,2012,3,1645,223,107408
4,2012,3,2347,359,132649
5,2012,3,1250,286,88562
6,2012,3,1455,155,64895
7,2012,3,407,103,25804
8,2012,3,680,124,54606
9,2012,3,1346,217,77897
10,2012,3,155,51,12435
1,2012,4,486,155,54105
2,2012,4,2155,209,116761
3,2012,4,1655,223,116885
4,2012,4,2612,360,143913
5,2012,4,1435,287,98408
6,2012,4,1642,160,70730
7,2012,4,464,106,28884
8,2012,4,827,123,58132
9,2012,4,1719,213,78511
10,2012,4,214,55,17915
1,2012,5,468,155,54734
2,2012,5,2158,216,117459
3,2012,5,1746,219,113204
4,2012,5,2872,365,144708
5,2012,5,1659,276,93039
6,2012,5,1710,154,71748
7,2012,5,643,104,27828
8,2012,5,989,123,57368
9,2012,5,1961,217,77717
10,2012,5,242,56,17493
1,2012,6,475,157,54491
2,2012,6,2131,214,118222
3,2012,6,1672,218,115469
4,2012,6,3013,365,146187
5,2012,6,1498,274,91428
6,2012,6,1936,158,73246
7,2012,6,747,102,28367
8,2012,6,1010,119,57376
9,2012,6,1913,214,81415
10,2012,6,229,54,18315
1,2012,7,480,160,55161
2,2012,7,2177,212,117752
3,2012,7,1826,215,113993
4,2012,7,3137,366,145472
5,2012,7,1884,275,95722
6,2012,7,2128,156,71505
7,2012,7,839,104,28489
8,2012,7,1081,122,57338
9,2012,7,2073,218,85701
10,2012,7,304,56,18060
1,2012,8,449,150,44971
2,2012,8,2398,213,116416
3,2012,8,1740,213,114374
4,2012,8,2901,366,146801
5,2012,8,2163,274,95781
6,2012,8,2205,158,70265
7,2012,8,807,98,26749
8,2012,8,1182,119,56729
9,2012,8,2036,212,77642
10,2012,8,256,50,17294
1,2012,9,417,148,50379
2,2012,9,2215,209,119186
3,2012,9,1691,213,111782
4,2012,9,2996,355,143219
5,2012,9,2169,264,94051
6,2012,9,2561,155,76908
7,2012,9,917,95,27089
8,2012,9,1215,120,63405
9,2012,9,2030,214,83552
10,2012,9,307,53,18671
1,2012,10,381,153,50982
2,2012,10,2207,208,121718
3,2012,10,1714,215,111105
4,2012,10,3056,356,133623
5,2012,10,2457,252,90581
6,2012,10,2087,151,64822
7,2012,10,859,98,26953
8,2012,10,1171,119,58782
9,2012,10,1533,211,72535
10,2012,10,298,53,18097
1,2012,11,406,152,45381
2,2012,11,2468,207,122621
3,2012,11,1679,212,110577
4,2012,11,3040,348,133417
5,2012,11,2810,261,89752
6,2012,11,2593,154,68288
7,2012,11,679,100,25202
8,2012,11,1324,115,55819
9,2012,11,1793,217,79580
10,2012,11,358,53,16933
1,2012,12,473,149,49465
2,2012,12,2350,200,123959
3,2012,12,1610,209,116334
4,2012,12,2593,344,138565
5,2012,12,2174,255,91596
6,2012,12,1973,152,70099
7,2012,12,396,96,23383
8,2012,12,940,116,55474
9,2012,12,1637,207,70152
10,2012,12,378,52,16552
1,2012,13,358,147,51256
2,2012,13,2179,196,120664
3,2012,13,1439,200,111001
4,2012,13,2207,341,137706
5,2012,13,1531,253,90882
6,2012,13,1825,146,71137
7,2012,13,273,95,22358
8,2012,13,858,112,51754
9,2012,13,2075,214,75580
10,2012,13,272,49,14741
1,2012,14,438,148,50024
2,2012,14,2186,193,115327
3,2012,14,1305,201,105114
4,2012,14,1983,338,123687
5,2012,14,1464,247,84855
6,2012,14,1565,139,65583
7,2012,14,211,91,22671
8,2012,14,694,118,51080
